,OPERADORA,ESTADO,MES,ANO_BASE,AREA_TRABALHO,RESPONSAVEL,IDADE,SEXO,SATISFACAO_GERAL,USOU_SEIS_MESES_ANTES,USOU_ATEND_TELEFONICO,USOU_ATEND_INTERNET,USOU_ATEND_LOJA,USOU_ATEND_CANAIS,PROBLEMAS_CREDITO,PROBLEMAS_LIGACOES,PROBLEMAS_3G4G,OUTRA_OPERADORA,CIDADE_x,COD_IBGE,QTD_RESIDENTES,RENDA_MENSAL,PESO,SATISFACAO,REGIAO,CIDADE_y,POPULACAO,RENDA_PERCAPITA,PER_CLASSE_A,PER_CLASSE_B,PER_CLASSE_C,PER_CLASSE_D,PER_CLASSE_E
22332,OI,MG,ago,2018,2,1,34,2,0,1,1,1,1,1,0,0,1,1,MATOZINHOS,3141108.0,2,1300,2.477343363,5,SUDESTE,MATOZINHOS,39090,806.0744636087597,1.0,3.46,41.82,41.19,40.9
22333,OI,PE,set,2019,2,1,57,1,1,1,0,0,0,0,1,0,0,0,SALGUEIRO,2612208.0,4,900,1.59711145,10,NORDESTE,SALGUEIRO,60450,772.746866179194,1.45,3.2,20.35,45.53,26.15
22334,OI,PE,set,2019,2,1,28,1,0,1,0,0,0,0,0,0,0,0,SALGUEIRO,2612208.0,1,2000,1.59711145,7,NORDESTE,SALGUEIRO,60450,772.746866179194,1.45,3.2,20.35,45.53,26.15
22335,TIM,PE,jul,2018,2,1,21,2,1,1,0,0,0,0,1,0,0,0,SALGUEIRO,2612208.0,3,1000,2.3085372580000003,10,NORDESTE,SALGUEIRO,60450,772.746866179194,1.45,3.2,20.35,45.53,26.15
22336,OI,PE,mar,2018,2,1,32,1,1,1,0,0,0,0,1,0,0,0,SALGUEIRO,2612208.0,2,984,1.4899272069999998,10,NORDESTE,SALGUEIRO,60450,772.746866179194,1.45,3.2,20.35,45.53,26.15
22337,VIVO,PE,set,2018,2,1,44,2,1,1,0,0,0,0,0,0,0,0,SALGUEIRO,2612208.0,6,5000,0.508794372,10,NORDESTE,SALGUEIRO,60450,772.746866179194,1.45,3.2,20.35,45.53,26.15
22338,VIVO,SC,set,2019,2,1,27,1,1,1,0,0,0,0,0,0,0,0,IRANI,4207809.0,2,1150,0.5961038989999999,10,SUL,IRANI,10419,1091.5401744021224,1.27,5.13,47.22,38.79,7.14
22339,VIVO,SC,set,2018,2,1,46,2,0,0,1,1,1,1,0,0,1,1,IRANI,4207809.0,1,1200,0.559491041,7,SUL,IRANI,10419,1091.5401744021224,1.27,5.13,47.22,38.79,7.14
22340,CLARO,SC,jan,2018,2,0,23,1,1,0,1,1,1,1,0,0,1,1,IRANI,4207809.0,2,1139,0.878562269,10,SUL,IRANI,10419,1091.5401744021224,1.27,5.13,47.22,38.79,7.14
22341,VIVO,RS,set,2019,2,1,50,2,1,0,0,0,0,0,0,0,0,0,AJURICABA,4300208.0,2,1200,1.772462239,9,SUL,AJURICABA,6999,1662.211783864019,3.13,7.84,42.8,37.23,25.26
22342,VIVO,MG,set,2019,2,1,44,1,0,1,0,0,0,0,1,1,0,0,POUSO ALEGRE,3152501.0,2,1500,2.2090162330000003,4,SUDESTE,POUSO ALEGRE,150154,1374.5562332900536,2.78,8.23,47.32,33.42,21.48
22343,VIVO,MG,set,2018,2,1,28,2,0,1,1,1,1,1,1,0,1,1,POUSO ALEGRE,3152501.0,3,1500,2.231466074,2,SUDESTE,POUSO ALEGRE,150154,1374.5562332900536,2.78,8.23,47.32,33.42,21.48
22344,VIVO,GO,set,2019,2,1,52,1,0,1,0,0,0,0,1,0,0,0,CUMARI,5206602.0,1,2000,0.47927449,5,CENTRO-OESTE,CUMARI,2832,986.6395101652438,2.66,5.21,24.93,48.52,19.26
22345,TIM,PR,set,2019,2,1,35,1,1,1,0,0,0,0,0,0,0,0,LUIZIANA,4113734.0,4,1500,4.36613664,10,SUL,LUIZIANA,7233,858.6777883869623,0.85,2.36,22.31,58.0,22.88
22346,OI,RN,set,2019,2,1,26,2,1,1,1,1,1,1,1,0,1,1,BARCELONA,2401503.0,4,250,0.534403846,8,NORDESTE,BARCELONA,3985,498.03023128459404,0.0,1.44,11.18,48.37,8.36
22347,VIVO,RN,set,2019,2,1,27,1,1,1,1,1,1,1,1,0,1,1,AGUA NOVA,2400406.0,2,954,0.079177969,9,NORDESTE,AGUA NOVA,3244,367.9297762782011,0.0,0.0,7.72,49.09,25.38
22348,VIVO,RN,out,2019,2,1,21,1,0,0,0,0,0,0,0,0,0,0,AGUA NOVA,2400406.0,1,998,0.079177969,7,NORDESTE,AGUA NOVA,3244,367.9297762782011,0.0,0.0,7.72,49.09,25.38
22349,VIVO,RN,out,2018,2,0,32,2,1,0,1,1,1,1,0,0,1,1,AGUA NOVA,2400406.0,2,1200,0.08408718300000001,8,NORDESTE,AGUA NOVA,3244,367.9297762782011,0.0,0.0,7.72,49.09,25.38
22350,VIVO,RN,nov,2018,2,1,25,1,0,0,1,1,1,1,1,0,1,1,AGUA NOVA,2400406.0,2,300,0.08408718300000001,7,NORDESTE,AGUA NOVA,3244,367.9297762782011,0.0,0.0,7.72,49.09,25.38
22351,VIVO,RN,set,2019,2,1,22,2,1,1,1,1,1,1,1,0,1,1,MACAU,2407203.0,3,2500,0.079177969,8,NORDESTE,MACAU,31791,683.4622016714844,0.73,3.06,26.19,46.06,39.36
22352,TIM,RN,nov,2018,2,1,56,2,0,1,1,1,1,1,0,1,1,1,MACAU,2407203.0,3,6000,0.9230821709999999,6,NORDESTE,MACAU,31791,683.4622016714844,0.73,3.06,26.19,46.06,39.36
22353,TIM,RN,mar,2018,2,1,52,2,0,1,0,0,0,0,0,0,0,0,MACAU,2407203.0,2,1500,0.9230821709999999,4,NORDESTE,MACAU,31791,683.4622016714844,0.73,3.06,26.19,46.06,39.36
22354,VIVO,SP,set,2019,2,1,65,1,0,0,0,0,0,0,1,0,0,0,MOJI DAS CRUZES,3530607.0,1,2700,5.194695545,5,SUDESTE,MOGI DAS CRUZES,446634,1545.1190039617898,3.68,9.17,43.18,32.35,17.24
22355,OI,SP,set,2019,2,1,59,2,0,0,1,1,1,1,1,0,1,1,MOJI DAS CRUZES,3530607.0,4,1400,2.7277393030000003,6,SUDESTE,MOGI DAS CRUZES,446634,1545.1190039617898,3.68,9.17,43.18,32.35,17.24
22356,CLARO,SP,mar,2019,2,1,39,2,1,1,0,0,0,0,0,0,0,0,MOJI DAS CRUZES,3530607.0,1,3000,6.029469155,8,SUDESTE,MOGI DAS CRUZES,446634,1545.1190039617898,3.68,9.17,43.18,32.35,17.24
22357,VIVO,MG,set,2019,2,1,42,1,1,1,1,1,1,1,0,0,1,1,OLIVEIRA,3145604.0,2,1400,2.2090162330000003,10,SUDESTE,OLIVEIRA,41693,1064.2051239446077,1.49,3.46,34.81,44.77,37.42
22358,OI,MG,set,2018,2,1,26,2,0,1,0,0,0,0,0,0,0,0,OLIVEIRA,3145604.0,2,1600,2.477343363,3,SUDESTE,OLIVEIRA,41693,1064.2051239446077,1.49,3.46,34.81,44.77,37.42
22359,OI,TO,set,2019,2,1,78,1,1,0,0,0,0,0,0,0,0,0,BERNARDO SAYAO,1703206.0,1,5000,0.27265981699999997,10,NORTE,BERNARDO SAYAO,4428,608.8853782725585,0.0,1.27,18.2,52.44,7.99
22360,VIVO,AM,set,2019,2,1,38,2,0,0,0,0,0,0,0,0,0,0,JAPURA,1302108.0,4,998,0.8258981459999999,1,NORTE,JAPURA,2920,921.8818147973353,0.25,1.43,20.0,45.72,20.45
22361,VIVO,SP,set,2019,2,1,27,1,1,1,0,0,0,0,0,0,0,0,SANTA FE DO SUL,3546603.0,1,1800,5.194695545,10,SUDESTE,SANTA FE DO SUL,32273,1330.8566534830984,2.02,4.96,46.02,38.2,41.22
22362,CLARO,SP,out,2018,2,1,33,2,1,1,1,1,1,1,1,0,1,1,SANTA FE DO SUL,3546603.0,3,3500,6.277727005,8,SUDESTE,SANTA FE DO SUL,32273,1330.8566534830984,2.02,4.96,46.02,38.2,41.22
22363,VIVO,PR,set,2019,2,1,29,2,1,1,0,0,0,0,0,0,0,0,CAMBARA,4103602.0,4,2500,0.381629834,8,SUL,CAMBARA,25376,1023.8594315773765,0.81,3.73,39.59,41.34,41.87
22364,VIVO,RS,set,2019,2,1,22,2,1,1,0,0,0,0,0,0,0,0,SAO LUIZ GONZAGA,4318903.0,5,2000,1.772462239,9,SUL,SAO LUIZ GONZAGA,33227,1314.0656096984924,1.66,4.84,32.89,44.72,32.7
22365,CLARO,RS,mai,2018,2,1,30,1,1,0,1,1,1,1,0,0,1,1,SAO LUIZ GONZAGA,4318903.0,2,500,1.97043294,10,SUL,SAO LUIZ GONZAGA,33227,1314.0656096984924,1.66,4.84,32.89,44.72,32.7
22366,VIVO,RS,ago,2018,2,1,40,1,1,1,1,1,1,1,0,0,1,1,SAO LUIZ GONZAGA,4318903.0,2,3000,2.185789696,10,SUL,SAO LUIZ GONZAGA,33227,1314.0656096984924,1.66,4.84,32.89,44.72,32.7
22367,VIVO,BA,set,2019,2,1,21,1,1,1,1,1,1,1,1,0,1,1,BARRA DA ESTIVA,2902807.0,1,200,1.436365814,10,NORDESTE,BARRA DA ESTIVA,20732,451.04233995194977,0.2,2.22,13.3,42.08,52.53
22368,VIVO,BA,mar,2018,2,1,34,1,1,1,1,1,1,1,0,0,1,1,BARRA DA ESTIVA,2902807.0,2,2000,1.52951484,8,NORDESTE,BARRA DA ESTIVA,20732,451.04233995194977,0.2,2.22,13.3,42.08,52.53
22369,OI,MG,set,2019,2,1,46,1,1,0,1,1,1,1,1,1,1,1,SERRANIA,3166907.0,2,1500,2.0089821530000003,8,SUDESTE,SERRANIA,7648,833.2192312453794,0.94,2.22,26.76,53.56,18.95
22370,VIVO,RS,set,2019,2,1,39,2,0,1,0,0,0,0,0,0,0,0,AMETISTA DO SUL,4300646.0,2,5000,1.772462239,5,SUL,AMETISTA DO SUL,7405,906.2590355256309,1.5,1.73,25.85,49.66,20.2
22371,VIVO,PR,set,2019,2,1,28,1,1,0,0,0,0,0,0,0,0,0,ASSAI,4101903.0,1,2200,0.381629834,10,SUL,ASSAI,15109,1187.6612332526158,1.38,3.28,31.53,48.19,26.14
22372,VIVO,MT,set,2019,2,1,25,2,0,1,1,1,1,1,1,0,1,1,VERA,5108501.0,2,3000,0.476766883,7,CENTRO-OESTE,VERA,10980,1031.6872111264486,0.71,3.07,32.92,47.45,14.36
22373,VIVO,MT,set,2019,2,1,53,1,1,0,1,1,1,1,1,0,1,1,VERA,5108501.0,4,1000,0.476766883,9,CENTRO-OESTE,VERA,10980,1031.6872111264486,0.71,3.07,32.92,47.45,14.36
22374,VIVO,MT,fev,2018,2,1,37,2,1,1,1,1,1,1,0,0,1,1,VERA,5108501.0,1,4000,0.630562623,10,CENTRO-OESTE,VERA,10980,1031.6872111264486,0.71,3.07,32.92,47.45,14.36
22375,ALGAR,MG,set,2019,2,1,21,1,1,1,0,0,0,0,0,0,0,0,PRESIDENTE OLEGARIO,3153400.0,1,300,0.776215074,10,SUDESTE,PRESIDENTE OLEGARIO,19388,867.1899300847122,0.34,2.8,26.66,49.16,45.27
22376,TIM,RN,set,2019,2,0,47,2,1,0,0,0,0,0,1,0,0,0,ALTO DO RODRIGUES,2400703.0,1,2000,0.941958594,10,NORDESTE,ALTO DO RODRIGUES,14533,618.2420563298001,0.76,2.71,26.12,47.71,27.77
22377,TIM,RN,set,2019,2,1,42,2,1,0,0,0,0,0,0,0,0,0,ALTO DO RODRIGUES,2400703.0,1,2000,0.941958594,10,NORDESTE,ALTO DO RODRIGUES,14533,618.2420563298001,0.76,2.71,26.12,47.71,27.77
22378,TIM,RN,out,2018,2,1,58,2,0,1,0,0,0,0,0,0,0,0,ALTO DO RODRIGUES,2400703.0,2,1200,0.9230821709999999,7,NORDESTE,ALTO DO RODRIGUES,14533,618.2420563298001,0.76,2.71,26.12,47.71,27.77
22379,VIVO,CE,set,2019,2,1,41,1,1,1,0,0,0,0,0,0,0,0,CARIRE,2303105.0,2,2000,0.282994876,8,NORDESTE,CARIRE,18833,437.29773950239246,0.23,0.52,8.55,43.4,38.37
22380,VIVO,CE,out,2019,2,1,36,2,1,0,0,0,0,0,0,0,0,0,CARIRE,2303105.0,3,2000,0.282994876,10,NORDESTE,CARIRE,18833,437.29773950239246,0.23,0.52,8.55,43.4,38.37
22381,CLARO,CE,out,2019,2,1,25,1,1,1,1,1,1,1,0,0,1,1,CARIRE,2303105.0,4,1300,2.0386686380000003,8,NORDESTE,CARIRE,18833,437.29773950239246,0.23,0.52,8.55,43.4,38.37
22382,VIVO,CE,set,2018,2,1,24,2,1,1,1,1,1,1,1,1,1,1,CARIRE,2303105.0,1,400,0.29387398800000003,10,NORDESTE,CARIRE,18833,437.29773950239246,0.23,0.52,8.55,43.4,38.37
22383,VIVO,PE,set,2019,2,1,54,2,1,0,1,1,1,1,0,0,1,1,CALCADO,2603306.0,4,2400,0.556492876,10,NORDESTE,CALCADO,11023,429.7696186955335,0.14,0.79,6.8,42.86,10.36
22384,VIVO,PE,out,2018,2,1,53,1,1,0,0,0,0,0,1,0,0,0,CALCADO,2603306.0,6,1500,0.508794372,10,NORDESTE,CALCADO,11023,429.7696186955335,0.14,0.79,6.8,42.86,10.36
22385,VIVO,RN,set,2019,2,1,30,1,1,1,1,1,1,1,1,0,1,1,SENADOR GEORGINO AVELINO,2413201.0,1,300,0.079177969,10,NORDESTE,SENADOR GEORGINO AVELINO,4441,398.2866750728987,0.0,0.3,9.91,51.31,10.67
22386,VIVO,RN,jan,2019,2,1,22,2,1,1,0,0,0,0,0,0,0,0,SENADOR GEORGINO AVELINO,2413201.0,4,1500,0.079177969,10,NORDESTE,SENADOR GEORGINO AVELINO,4441,398.2866750728987,0.0,0.3,9.91,51.31,10.67
22387,ALGAR,MG,set,2019,2,1,34,2,1,1,0,0,0,0,1,0,0,0,MONTE ALEGRE DE MINAS,3142809.0,1,1200,0.776215074,10,SUDESTE,MONTE ALEGRE DE MINAS,20887,1025.696680513641,1.22,2.98,27.94,46.54,42.82
22388,ALGAR,MG,ago,2018,2,1,27,1,1,1,0,0,0,0,0,0,0,0,MONTE ALEGRE DE MINAS,3142809.0,1,400,0.6586725379999999,10,SUDESTE,MONTE ALEGRE DE MINAS,20887,1025.696680513641,1.22,2.98,27.94,46.54,42.82
22389,VIVO,AC,set,2019,2,1,24,1,0,1,1,1,1,1,0,0,1,1,EPITACIOLANDIA,1200252.0,3,700,0.138942617,6,NORTE,EPITACIOLANDIA,18413,561.1718708303134,1.22,3.95,19.44,41.83,41.74
22390,VIVO,AC,set,2019,2,1,25,1,0,1,1,1,1,1,1,0,1,1,EPITACIOLANDIA,1200252.0,1,4000,0.138942617,0,NORTE,EPITACIOLANDIA,18413,561.1718708303134,1.22,3.95,19.44,41.83,41.74
22391,VIVO,AC,abr,2019,2,1,38,1,0,1,1,1,1,1,1,1,1,1,EPITACIOLANDIA,1200252.0,1,750,0.138942617,5,NORTE,EPITACIOLANDIA,18413,561.1718708303134,1.22,3.95,19.44,41.83,41.74
22392,OI,AC,dez,2018,2,1,32,2,1,1,0,0,0,0,0,0,0,0,EPITACIOLANDIA,1200252.0,1,4000,0.029219627999999997,9,NORTE,EPITACIOLANDIA,18413,561.1718708303134,1.22,3.95,19.44,41.83,41.74
22393,VIVO,AC,jun,2018,2,1,18,1,1,0,1,1,1,1,0,0,1,1,EPITACIOLANDIA,1200252.0,1,5000,0.17422351600000002,8,NORTE,EPITACIOLANDIA,18413,561.1718708303134,1.22,3.95,19.44,41.83,41.74
22394,CLARO,AL,set,2019,2,1,30,1,1,0,1,1,1,1,1,0,1,1,JUNQUEIRO,2704005.0,2,1200,0.616575011,10,NORDESTE,JUNQUEIRO,24785,464.83391403423747,0.54,0.98,13.03,48.29,39.26
22395,CLARO,AL,set,2019,2,1,28,1,1,1,1,1,1,1,1,0,1,1,JUNQUEIRO,2704005.0,2,900,0.616575011,9,NORDESTE,JUNQUEIRO,24785,464.83391403423747,0.54,0.98,13.03,48.29,39.26
22396,CLARO,AL,jul,2018,2,0,18,2,1,0,1,1,1,1,0,0,1,1,JUNQUEIRO,2704005.0,2,300,0.553496843,9,NORDESTE,JUNQUEIRO,24785,464.83391403423747,0.54,0.98,13.03,48.29,39.26
22397,TIM,AL,set,2018,2,1,32,1,1,0,0,0,0,0,0,0,0,0,JUNQUEIRO,2704005.0,2,994,0.792934018,10,NORDESTE,JUNQUEIRO,24785,464.83391403423747,0.54,0.98,13.03,48.29,39.26
22398,OI,CE,set,2019,2,1,30,2,0,1,0,0,0,0,0,0,0,0,PARAIPABA,2310258.0,2,2000,1.746065608,5,NORDESTE,PARAIPABA,32656,457.6838869890487,0.28,1.61,14.33,42.36,42.95
22399,OI,SP,set,2019,2,1,48,2,1,1,1,1,1,1,1,0,1,1,ARARAS,3503307.0,2,1200,2.7277393030000003,8,SUDESTE,ARARAS,133670,1397.6673590859928,3.06,8.49,52.78,29.72,23.47
22400,VIVO,RJ,set,2019,2,1,38,1,0,1,1,1,1,1,0,0,1,1,ITATIAIA,3302254.0,1,1600,1.230521659,5,SUDESTE,ITATIAIA,31662,1155.5259069603999,1.08,6.35,40.89,39.69,39.34
22401,VIVO,RJ,jul,2018,2,1,25,1,1,1,1,1,1,1,0,1,1,1,ITATIAIA,3302254.0,4,4500,1.3835653819999998,10,SUDESTE,ITATIAIA,31662,1155.5259069603999,1.08,6.35,40.89,39.69,39.34
22402,OI,RJ,out,2018,2,1,20,2,1,1,0,0,0,0,0,0,0,0,ITATIAIA,3302254.0,1,900,1.167189397,10,SUDESTE,ITATIAIA,31662,1155.5259069603999,1.08,6.35,40.89,39.69,39.34
22403,OI,TO,set,2019,2,1,32,1,1,1,0,0,0,0,0,0,0,0,MIRANORTE,1713304.0,2,1200,0.27265981699999997,10,NORTE,MIRANORTE,13458,694.6283672663473,0.63,1.57,23.62,44.42,44.13
22404,OI,TO,jul,2018,2,1,40,1,1,0,1,1,1,1,0,0,1,1,MIRANORTE,1713304.0,7,1500,0.328104335,8,NORTE,MIRANORTE,13458,694.6283672663473,0.63,1.57,23.62,44.42,44.13
22405,OI,TO,ago,2018,2,1,28,1,1,0,1,1,1,1,1,0,1,1,MIRANORTE,1713304.0,1,700,0.328104335,10,NORTE,MIRANORTE,13458,694.6283672663473,0.63,1.57,23.62,44.42,44.13
22406,VIVO,TO,set,2018,2,1,28,1,1,0,1,1,1,1,0,1,1,1,MIRANORTE,1713304.0,1,980,0.132247637,10,NORTE,MIRANORTE,13458,694.6283672663473,0.63,1.57,23.62,44.42,44.13
22407,OI,TO,out,2018,2,1,39,1,1,1,1,1,1,1,0,0,1,1,MIRANORTE,1713304.0,2,980,0.328104335,8,NORTE,MIRANORTE,13458,694.6283672663473,0.63,1.57,23.62,44.42,44.13
22408,TIM,MT,set,2019,2,1,42,1,0,0,0,0,0,0,1,0,0,0,COCALINHO,5103106.0,2,3000,0.138985379,3,CENTRO-OESTE,COCALINHO,5504,1005.711441534173,1.15,2.83,26.7,50.02,35.32
22409,TIM,RS,set,2019,2,1,31,1,1,1,0,0,0,0,0,0,0,0,CAMAQUA,4303509.0,2,2000,0.6306030579999999,8,SUL,CAMAQUA,64122,1107.8167568278132,1.0,4.46,34.39,42.09,25.99
22410,VIVO,RS,out,2018,2,1,21,2,0,1,0,0,0,0,0,0,0,0,CAMAQUA,4303509.0,3,2500,2.185789696,5,SUL,CAMAQUA,64122,1107.8167568278132,1.0,4.46,34.39,42.09,25.99
22411,VIVO,PI,set,2019,2,1,22,2,1,0,0,0,0,0,0,0,0,0,SIGEFREDO PACHECO,2210656.0,2,800,0.38890830200000004,8,NORDESTE,SIGEFREDO PACHECO,10062,403.82464813858536,0.0,0.13,8.05,41.0,14.45
22412,TIM,MA,set,2019,2,1,46,2,0,1,1,1,1,1,1,0,1,1,CENTRAL DO MARANHAO,2103125.0,2,1000,1.15384946,0,NORDESTE,CENTRAL DO MARANHAO,8548,313.03529012197487,0.0,0.64,7.85,41.52,22.76
22413,TIM,MA,set,2018,2,1,48,2,0,0,0,0,0,0,1,1,0,0,CENTRAL DO MARANHAO,2103125.0,3,1000,0.928660672,7,NORDESTE,CENTRAL DO MARANHAO,8548,313.03529012197487,0.0,0.64,7.85,41.52,22.76
22414,TIM,RN,set,2019,2,1,25,1,1,1,1,1,1,1,1,1,1,1,RODOLFO FERNANDES,2411007.0,3,5000,0.941958594,8,NORDESTE,RODOLFO FERNANDES,4479,466.5786859765051,0.0,0.71,13.93,45.44,7.51
22415,TIM,RN,out,2018,2,1,32,1,1,0,1,1,1,1,0,0,1,1,RODOLFO FERNANDES,2411007.0,1,800,0.9230821709999999,10,NORDESTE,RODOLFO FERNANDES,4479,466.5786859765051,0.0,0.71,13.93,45.44,7.51
22416,VIVO,MS,set,2019,2,1,33,1,0,1,0,0,0,0,0,0,0,0,GUIA LOPES DA LAGUNA,5004106.0,3,1000,0.40970440399999997,6,CENTRO-OESTE,GUIA LOPES DA LAGUNA,9854,939.8521371322272,0.96,2.41,23.58,45.46,9.88
22417,VIVO,PB,set,2019,2,1,53,2,1,0,1,1,1,1,0,0,1,1,ALHANDRA,2500601.0,3,2500,0.208852068,8,NORDESTE,ALHANDRA,19488,452.86465559072406,0.08,0.21,10.61,45.93,47.68
22418,CLARO,PB,set,2018,2,1,22,1,1,1,1,1,1,1,1,0,1,1,ALHANDRA,2500601.0,1,600,0.646494025,8,NORDESTE,ALHANDRA,19488,452.86465559072406,0.08,0.21,10.61,45.93,47.68
22419,VIVO,PB,mai,2018,2,1,21,2,0,1,0,0,0,0,0,0,0,0,ALHANDRA,2500601.0,2,900,0.220242283,6,NORDESTE,ALHANDRA,19488,452.86465559072406,0.08,0.21,10.61,45.93,47.68
22420,TIM,PB,jun,2018,2,1,65,2,1,0,0,0,0,0,1,0,0,0,ALHANDRA,2500601.0,2,800,0.9265138359999999,10,NORDESTE,ALHANDRA,19488,452.86465559072406,0.08,0.21,10.61,45.93,47.68
22421,VIVO,ES,set,2019,2,1,38,2,0,1,1,1,1,1,0,1,1,1,IUNA,3203007.0,2,2000,0.707507691,3,SUDESTE,IUNA,29176,746.864990625986,0.94,3.53,21.93,51.0,44.18
22422,CLARO,ES,jan,2018,2,1,31,2,0,1,1,1,1,1,0,0,1,1,IUNA,3203007.0,1,300,0.132535387,5,SUDESTE,IUNA,29176,746.864990625986,0.94,3.53,21.93,51.0,44.18
22423,VIVO,ES,out,2018,2,1,22,2,1,1,1,1,1,1,0,0,1,1,IUNA,3203007.0,1,500,0.6955441790000001,10,SUDESTE,IUNA,29176,746.864990625986,0.94,3.53,21.93,51.0,44.18
22424,OI,TO,set,2019,2,1,32,2,1,0,0,0,0,0,0,0,0,0,GOIANORTE,1708304.0,1,1500,0.27265981699999997,10,NORTE,GOIANORTE,5129,542.0445714240121,0.58,0.9,12.85,47.55,32.56
22425,TIM,PB,set,2019,2,1,25,1,0,1,1,1,1,1,1,1,1,1,COREMAS,2504801.0,2,450,1.007142512,7,NORDESTE,COREMAS,15402,530.7449159436624,0.21,1.5,13.62,43.7,54.69
22426,TIM,PB,nov,2018,2,1,39,2,0,1,1,1,1,1,1,1,1,1,COREMAS,2504801.0,2,750,0.9265138359999999,7,NORDESTE,COREMAS,15402,530.7449159436624,0.21,1.5,13.62,43.7,54.69
22427,TIM,BA,set,2019,2,1,37,2,1,0,0,0,0,0,0,0,0,0,IACU,2911907.0,2,5000,2.199514794,8,NORDESTE,IACU,24286,450.5891002458488,0.55,0.86,10.04,39.76,36.09
22428,TIM,SC,set,2019,2,1,30,1,0,1,0,0,0,0,1,0,0,0,COCAL DO SUL,4204251.0,2,1000,2.1527840769999997,6,SUL,COCAL DO SUL,16695,1396.4223198724076,1.4,7.9,57.71,27.04,51.91
22429,CLARO,SC,mai,2019,2,1,37,2,0,0,1,1,1,1,0,0,1,1,COCAL DO SUL,4204251.0,1,1500,0.831491388,7,SUL,COCAL DO SUL,16695,1396.4223198724076,1.4,7.9,57.71,27.04,51.91
22430,TIM,PE,set,2019,2,1,45,2,1,1,1,1,1,1,0,0,1,1,GAMELEIRA,2605905.0,2,2000,2.374523627,8,NORDESTE,GAMELEIRA,31026,444.46436853417464,0.18,0.15,11.38,49.52,33.41
22431,TIM,PE,jul,2018,2,1,60,2,1,0,1,1,1,1,0,0,1,1,GAMELEIRA,2605905.0,3,2000,2.3085372580000003,8,NORDESTE,GAMELEIRA,31026,444.46436853417464,0.18,0.15,11.38,49.52,33.41
22432,TIM,AL,set,2019,2,0,20,1,1,0,0,0,0,0,0,0,0,0,BATALHA,2700706.0,1,500,0.8329238870000001,9,NORDESTE,BATALHA,18321,477.812997188632,0.34,0.53,14.19,50.34,43.64
22433,VIVO,AL,jul,2018,2,1,22,2,1,1,0,0,0,0,0,0,0,0,BATALHA,2700706.0,2,900,0.293840805,9,NORDESTE,BATALHA,18321,477.812997188632,0.34,0.53,14.19,50.34,43.64
22434,TIM,AL,set,2018,2,0,21,1,0,0,1,1,1,1,0,0,1,1,BATALHA,2700706.0,1,1000,0.792934018,5,NORDESTE,BATALHA,18321,477.812997188632,0.34,0.53,14.19,50.34,43.64
22435,TIM,SC,set,2019,2,1,44,1,1,0,1,1,1,1,1,0,1,1,RIO DO OESTE,4214607.0,1,1159,2.1527840769999997,10,SUL,RIO DO OESTE,6643,1541.414136775419,2.79,7.59,51.94,29.77,31.74
22436,TIM,RS,set,2019,2,1,62,2,1,0,0,0,0,0,1,0,0,0,PORTAO,4314803.0,2,1500,0.6306030579999999,9,SUL,PORTAO,37089,1000.1259270182612,1.46,4.62,45.07,37.46,46.66
22437,TIM,RS,jul,2018,2,1,35,2,1,1,1,1,1,1,0,0,1,1,PORTAO,4314803.0,2,2500,0.6944021709999999,9,SUL,PORTAO,37089,1000.1259270182612,1.46,4.62,45.07,37.46,46.66
22438,CLARO,RS,out,2018,2,1,55,1,1,0,1,1,1,1,0,0,1,1,PORTAO,4314803.0,1,3000,1.97043294,8,SUL,PORTAO,37089,1000.1259270182612,1.46,4.62,45.07,37.46,46.66
22439,VIVO,RS,dez,2018,2,1,50,1,1,0,0,0,0,0,0,0,0,0,PORTAO,4314803.0,2,610,2.185789696,10,SUL,PORTAO,37089,1000.1259270182612,1.46,4.62,45.07,37.46,46.66
22440,TIM,MT,set,2019,2,1,31,1,1,1,0,0,0,0,0,0,0,0,NOVA XAVANTINA,5106257.0,1,380,0.138985379,9,CENTRO-OESTE,NOVA XAVANTINA,20888,1132.210272351384,1.46,3.28,30.76,43.14,43.69
22441,TIM,MT,set,2019,2,1,41,2,1,0,0,0,0,0,0,0,0,0,NOVA XAVANTINA,5106257.0,1,2000,0.138985379,10,CENTRO-OESTE,NOVA XAVANTINA,20888,1132.210272351384,1.46,3.28,30.76,43.14,43.69
22442,OI,MT,nov,2018,2,1,70,1,1,0,0,0,0,0,0,0,0,0,NOVA XAVANTINA,5106257.0,1,1200,0.264048044,10,CENTRO-OESTE,NOVA XAVANTINA,20888,1132.210272351384,1.46,3.28,30.76,43.14,43.69
22443,VIVO,MT,set,2018,2,1,40,1,0,1,1,1,1,1,0,0,1,1,NOVA XAVANTINA,5106257.0,1,1000,0.630562623,5,CENTRO-OESTE,NOVA XAVANTINA,20888,1132.210272351384,1.46,3.28,30.76,43.14,43.69
22444,OI,MT,mai,2018,2,1,24,1,1,1,0,0,0,0,0,0,0,0,NOVA XAVANTINA,5106257.0,1,900,0.264048044,10,CENTRO-OESTE,NOVA XAVANTINA,20888,1132.210272351384,1.46,3.28,30.76,43.14,43.69
